epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
72,2618.23,1.79659,1.74823,1.97722,0.73968,0.42393,0.46373,0.27093,1.65042,1.55598,1.7127,0.0027321,0.0027321,0.0027321
73,2654.25,1.78053,1.7669,2.03055,0.7065,0.44441,0.45576,0.25637,1.70807,1.53965,1.75702,0.00268041,0.00268041,0.00268041
74,2690.36,1.71623,1.70206,1.93933,0.6717,0.40855,0.44133,0.26292,1.67766,1.54535,1.70948,0.00262864,0.00262864,0.00262864
75,2726.81,1.71985,1.6674,1.90337,0.72606,0.4188,0.46333,0.26195,1.71533,1.53459,1.76259,0.00257683,0.00257683,0.00257683
76,2762.59,1.79899,1.64956,1.99878,0.68544,0.42092,0.44948,0.25888,1.67535,1.61976,1.7191,0.002525,0.002525,0.002525
77,2798.73,1.65628,1.57438,1.90535,0.77192,0.43077,0.48185,0.29572,1.57822,1.50147,1.6759,0.00247317,0.00247317,0.00247317
78,2834.48,1.74218,1.64786,1.86454,0.73854,0.43419,0.47639,0.29639,1.60344,1.45954,1.67666,0.00242136,0.00242136,0.00242136
79,2870.33,1.67608,1.54571,1.81861,0.72167,0.43248,0.4693,0.26986,1.70611,1.46534,1.77711,0.00236959,0.00236959,0.00236959
80,2906.75,1.62304,1.53063,1.82966,0.77538,0.43419,0.47865,0.28026,1.69154,1.45112,1.70074,0.0023179,0.0023179,0.0023179
81,2942.66,1.63797,1.52912,1.82471,0.80509,0.44483,0.49736,0.29895,1.62788,1.39688,1.67211,0.00226629,0.00226629,0.00226629
82,2979.14,1.67569,1.58606,1.8546,0.77321,0.47208,0.49844,0.28722,1.65241,1.40894,1.68884,0.0022148,0.0022148,0.0022148
83,3015.18,1.68922,1.62411,1.84772,0.80295,0.45299,0.49488,0.30036,1.6105,1.45155,1.66169,0.00216344,0.00216344,0.00216344
84,3051.33,1.75321,1.71781,1.93192,0.78816,0.45641,0.49315,0.29386,1.60958,1.47622,1.66024,0.00211225,0.00211225,0.00211225
85,3087.58,1.70795,1.65445,1.85845,0.75744,0.44103,0.48542,0.2842,1.62008,1.52522,1.69354,0.00206123,0.00206123,0.00206123
86,3123.6,1.61847,1.58858,1.824,0.84091,0.45299,0.50338,0.30981,1.58145,1.37338,1.66158,0.00201042,0.00201042,0.00201042
