epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,2967.3,1.07216,1.25675,1.47032,0.74875,0.63636,0.67985,0.44363,1.31959,1.4006,1.47526,0.00352037,0.00352037,0.00352037
92,2999.75,1.05317,1.22062,1.45156,0.76061,0.6469,0.68659,0.46774,1.25896,1.31356,1.4003,0.00342211,0.00342211,0.00342211
93,3032.4,1.07493,1.35916,1.48007,0.70864,0.62167,0.66484,0.45381,1.24496,1.34311,1.41114,0.00332457,0.00332457,0.00332457
94,3064.76,1.04538,1.29571,1.45796,0.80614,0.60606,0.68749,0.46319,1.25038,1.31693,1.40973,0.00322778,0.00322778,0.00322778
95,3097.47,1.05551,1.33704,1.4843,0.77425,0.53623,0.63488,0.4266,1.30922,1.45867,1.46351,0.0031318,0.0031318,0.0031318
96,3130.29,1.05806,1.24406,1.46796,0.70216,0.56532,0.61591,0.37878,1.45148,1.66354,1.58688,0.00303665,0.00303665,0.00303665
97,3163.03,1.05521,1.28021,1.4376,0.71611,0.59947,0.66648,0.42106,1.34381,1.37502,1.46323,0.00294239,0.00294239,0.00294239
98,3195.98,1.03296,1.23094,1.44218,0.77972,0.59947,0.67729,0.46255,1.2111,1.32453,1.39375,0.00284906,0.00284906,0.00284906
99,3228.1,1.08269,1.29265,1.46926,0.80272,0.60043,0.68478,0.46577,1.22165,1.26678,1.37672,0.00275668,0.00275668,0.00275668
100,3260.04,1.00627,1.24901,1.4441,0.77074,0.60738,0.67955,0.44397,1.29907,1.30779,1.44945,0.00266532,0.00266532,0.00266532
101,3292.04,1.00341,1.18224,1.41927,0.74806,0.62846,0.68031,0.46719,1.23206,1.36741,1.40334,0.002575,0.002575,0.002575
102,3324.97,1.06008,1.2925,1.46238,0.78231,0.61553,0.69226,0.47226,1.2013,1.28531,1.35256,0.00248577,0.00248577,0.00248577
103,3358.08,1.02564,1.24854,1.44808,0.54682,0.40053,0.42727,0.21616,1.7836,2.33226,1.97153,0.00239766,0.00239766,0.00239766
104,3390.42,1.02113,1.26307,1.41915,0.78784,0.6087,0.6982,0.48575,1.19429,1.25038,1.35077,0.00231071,0.00231071,0.00231071
105,3423.03,1.01299,1.23757,1.43489,0.72917,0.63373,0.69004,0.48182,1.18528,1.20531,1.34324,0.00222497,0.00222497,0.00222497
106,3455.47,1.02315,1.22463,1.4131,0.7461,0.61265,0.6686,0.43257,1.29137,1.39105,1.46121,0.00214046,0.00214046,0.00214046
107,3487.43,0.97222,1.15364,1.4062,0.78401,0.61924,0.69546,0.47593,1.19174,1.26544,1.36688,0.00205723,0.00205723,0.00205723
108,3520.34,1.00015,1.16253,1.40496,0.77227,0.63444,0.69839,0.48518,1.16743,1.26323,1.35406,0.00197532,0.00197532,0.00197532
109,3552.45,0.96839,1.17854,1.4056,0.77277,0.63636,0.70315,0.48932,1.17654,1.25435,1.36661,0.00189475,0.00189475,0.00189475
110,3584.5,1.03096,1.23334,1.42555,0.77063,0.62451,0.68712,0.4751,1.17226,1.22561,1.3457,0.00181557,0.00181557,0.00181557
111,3616.38,0.99564,1.18789,1.40998,0.79922,0.64295,0.71208,0.50239,1.14616,1.18632,1.31052,0.0017378,0.0017378,0.0017378
112,3648.49,0.95503,1.11595,1.37957,0.84141,0.62978,0.71555,0.49825,1.15274,1.17306,1.30858,0.00166149,0.00166149,0.00166149
113,3681.27,1.01833,1.24086,1.45027,0.79038,0.61105,0.68717,0.45618,1.28025,1.29996,1.41383,0.00158667,0.00158667,0.00158667
114,3713.41,0.95262,1.19178,1.40077,0.83975,0.61447,0.71426,0.50249,1.16764,1.21889,1.3246,0.00151336,0.00151336,0.00151336
115,3745.78,0.98666,1.14866,1.4249,0.82885,0.65349,0.72884,0.50376,1.14234,1.16767,1.31081,0.00144161,0.00144161,0.00144161
116,3777.75,0.94513,1.11153,1.37948,0.82105,0.65086,0.72,0.50355,1.14242,1.17181,1.31256,0.00137143,0.00137143,0.00137143
117,3810.46,0.98008,1.16847,1.41409,0.76782,0.63613,0.69755,0.47852,1.22497,1.2795,1.3731,0.00130287,0.00130287,0.00130287
118,3843.07,1.0004,1.24916,1.41283,0.80192,0.63768,0.7213,0.50542,1.13098,1.18609,1.28998,0.00123596,0.00123596,0.00123596
119,3875.42,0.98603,1.19957,1.40769,0.79782,0.66271,0.72374,0.51274,1.12023,1.17211,1.29302,0.00117072,0.00117072,0.00117072
